"name:ca"	"regio"	"comarca"	"municipi"	"osm_type"	"osm_id"	"name"	"wikidata"	"wikipedia"	"place"	"capital"	"admin_level"	"ref:idescat"	"ref:ine"
"Molí de Dalt"	"Principat"	"Alt Empordà"	"Albanyà"	"node"	"13018797030"	"Molí de Dalt"	"Q126477563"		"hamlet"			"1700310004399"	"17003000499"
"Pincaró"	"Principat"	"Alt Empordà"	"Albanyà"	"node"	"1241588335"	"Pincaró"	"Q11817101"		"locality"			"1700310008199"	"17003000899"
"Pincaró"	"Principat"	"Alt Empordà"	"Albanyà"	"node"	"3701586674"	"Pincaró"	"Q11817101"		"locality"			"1700310008199"	"17003000899"
"Ribelles"	"Principat"	"Alt Empordà"	"Albanyà"	"node"	"1241600679"	"Ribelles"	"Q9310210"	"ca:Ribelles (Albanyà)"	"locality"			"1700310009400"	"17003000900"
"el Mas Pau"	"Principat"	"Alt Empordà"	"Avinyonet de Puigventós"	"node"	"1178220025"	"el Mas Pau"	"Q66987581"		"neighbourhood"			"1701230001702"	"17012000102"
"les Trescases"	"Principat"	"Alt Empordà"	"Avinyonet de Puigventós"	"node"	"13017053831"	"les Trescases"	"Q9361483"		"hamlet"			"1701230002299"	"17012000299"
"Polígon industrial la Timba"	"Principat"	"Alt Empordà"	"Avinyonet de Puigventós"	"node"	"13017053830"	"Polígon industrial la Timba"	"Q66987579"		"neighbourhood"			"1701230001703"	"17012000103"
"Santa Eugènia"	"Principat"	"Alt Empordà"	"Avinyonet de Puigventós"	"node"	"13017053829"	"Santa Eugènia"	"Q9333732"		"hamlet"			"1701230003899"	"17012000399"
"Calabuig"	"Principat"	"Alt Empordà"	"Bàscara"	"node"	"1206215089"	"Calabuig"	"Q9184250"	"ca:Calabuig"	"hamlet"			"1701600002201"	"17016000201"
"les Roques"	"Principat"	"Alt Empordà"	"Bàscara"	"node"	"1206214966"	"les Roques"	"Q11754785"		"neighbourhood"			"1701600004301"	"17016000401"
"Orriols"	"Principat"	"Alt Empordà"	"Bàscara"	"node"	"5126339705"	"Orriols"	"Q3920519"	"ca:Orriols (Bàscara)"	"hamlet"			"1701600003801"	"17016000301"
"les Escaules"	"Principat"	"Alt Empordà"	"Boadella i les Escaules"	"node"	"2245161474"	"les Escaules"	"Q941554"		"hamlet"			"1702930002201"	"17029000201"
"Creixell"	"Principat"	"Alt Empordà"	"Borrassà"	"node"	"1494684105"	"Creixell"	"Q9196667"		"hamlet"			"1702680002299"	"17026000299"
"Vilamorell"	"Principat"	"Alt Empordà"	"Borrassà"	"node"	"1218810635"	"Vilamorell"	"Q9368738"		"hamlet"			"1702680003899"	"17026000399"
"Espinavessa"	"Principat"	"Alt Empordà"	"Cabanelles"	"node"	"570055886"	"Espinavessa"	"Q17182059"		"hamlet"			"1703140003801"	"17031000301"
"l'Estela"	"Principat"	"Alt Empordà"	"Cabanelles"	"node"	"5137282826"	"l'Estela"	"Q11752226"		"hamlet"			"1703140004399"	"17031000499"
"Queixàs"	"Principat"	"Alt Empordà"	"Cabanelles"	"node"	"4211460385"	"Queixàs"	"Q11832888"		"hamlet"			"1703140002299"	"17031000299"
"Sant Martí Sesserres"	"Principat"	"Alt Empordà"	"Cabanelles"	"node"	"4387406352"	"Sant Martí Sesserres"	"Q9333715"		"hamlet"			"1703140005699"	"17031000599"
"Vilademires"	"Principat"	"Alt Empordà"	"Cabanelles"	"node"	"4211516889"	"Vilademires"	"Q9368734"	"ca:Vilademires"	"hamlet"			"1703140006999"	"17031000699"
"el Forn d'en Gestí"	"Principat"	"Alt Empordà"	"Cabanes"	"node"	"13015376500"	"el Forn d'en Gestí"	"Q11696492"		"neighbourhood"			"1703070005699"	"17030000599"
"el Pla"	"Principat"	"Alt Empordà"	"Cabanes"	"node"	"13015411603"	"el Pla"	"Q11696501"		"hamlet"			"1703070009499"	"17030000999"
"l'Aigüeta"	"Principat"	"Alt Empordà"	"Cabanes"	"node"	"13015411601"	"l'Aigüeta"	"Q11752215"		"neighbourhood"			"1703070001701"	"17030000101"
"les Masies de Dalt"	"Principat"	"Alt Empordà"	"Cabanes"	"node"	"13015411602"	"les Masies de Dalt"	"Q25416628"		"neighbourhood"			"1703070008101"	"17030000801"
"Bosquerós"	"Principat"	"Alt Empordà"	"Campmany"	"node"	"11634094345"	"Bosquerós"	"Q11909879"	"ca:Bosquerós (Campmany)"	"hamlet"			"1704270001799"	"17042000199"
"la Vall"	"Principat"	"Alt Empordà"	"Campmany"	"node"	"2177490614"	"la Vall"	"Q66987880"		"hamlet"			"1704270004301"	"17042000401"
"la Verneda"	"Principat"	"Alt Empordà"	"Campmany"	"node"	"11635411613"	"la Verneda"	"Q126477572"		"hamlet"			"1704270005699"	"17042000599"
"Nostra Senyora de la Mercè"	"Principat"	"Alt Empordà"	"Campmany"	"node"	"11634139885"	"Nostra Senyora de la Mercè"	"Q66987882"		"isolated_dwelling"			"1704270003899"	"17042000399"
"Empuriabrava"	"Principat"	"Alt Empordà"	"Castelló d'Empúries"	"node"	"130118173"	"Empuriabrava"	"Q1339496"	"ca:Empuriabrava"	"suburb"			"1704700001701"	"17047000101"
"Les Planes"	"Principat"	"Alt Empordà"	"Cistella"	"node"	"11953662080"	"Les Planes"	"Q11752470"		"hamlet"			"1705190003899"	"17051000399"
"Mare de Déu de Vida"	"Principat"	"Alt Empordà"	"Cistella"	"node"	"13017053836"	"Mare de Déu de Vida"	"Q66988045"		"hamlet"			"1705190002299"	"17051000299"
"Sant Baldiri"	"Principat"	"Alt Empordà"	"Cistella"	"node"	"13018670860"	"Sant Baldiri"	"Q9333709"		"hamlet"			"1705190004399"	"17051000499"
"Vilarig"	"Principat"	"Alt Empordà"	"Cistella"	"node"	"3465082601"	"Vilarig"	"Q976027"		"hamlet"			"1705190005699"	"17051000599"
"Molinàs"	"Principat"	"Alt Empordà"	"Colera"	"node"	"9020433163"	"Molinàs"	"Q11784875"	"ca:Molinàs"	"isolated_dwelling"			"1705450003899"	"17054000399"
"Barri del Pantà"	"Principat"	"Alt Empordà"	"Darnius"	"node"	"13018670861"	"Barri del Pantà"	"Q66988150"		"neighbourhood"			"1706000002299"	"17060000299"
"Santa Anna"	"Principat"	"Alt Empordà"	"Darnius"	"node"	"13018670862"	"Santa Anna"	"Q67131365"		"neighbourhood"			"1706000007599"	"17060000799"
"Veïnat d'Arnera"	"Principat"	"Alt Empordà"	"Darnius"	"node"	"13018670866"	"Veïnat d'Arnera"	"Q66988152"		"hamlet"			"1706000001799"	"17060000199"
"Veïnat de Mont-roig"	"Principat"	"Alt Empordà"	"Darnius"	"node"	"11642463963"	"Veïnat de Mont-roig"	"Q9368522"	"pl:Veïnat de Mont-roig (Alt Empordà)"	"hamlet"			"1706000005699"	"17060000599"
"Veïnat de Ricardell"	"Principat"	"Alt Empordà"	"Darnius"	"node"	"13018670863"	"Veïnat de Ricardell"	"Q66988155"		"neighbourhood"			"1706000004399"	"17060000499"
"l'Oliva"	"Principat"	"Alt Empordà"	"el Far d'Empordà"	"node"	"1725456179"	"l'Oliva"	"Q11752229"		"hamlet"			"1700590002201"	"17005000201"
"Cap de Creus"	"Principat"	"Alt Empordà"	"el Port de la Selva"	"node"	"13008685167"	"Cap de Creus"	"Q126366421"		"hamlet"			"1714040019299"	"17140001999"
"la Costa"	"Principat"	"Alt Empordà"	"el Port de la Selva"	"node"	"13008685168"	"la Costa"	"Q127509587"		"neighbourhood"			"1714040012002"	"17140001202"
"la Vall de Santa Creu"	"Principat"	"Alt Empordà"	"el Port de la Selva"	"node"	"1565174614"	"la Vall de Santa Creu"	"Q126366459"		"hamlet"			"1714040020601"	"17140002001"
"s'Arenella"	"Principat"	"Alt Empordà"	"el Port de la Selva"	"node"	"13008685165"	"s'Arenella"	"Q127509589"		"neighbourhood"			"1714040012004"	"17140001204"
"Sant Pere de Rodes"	"Principat"	"Alt Empordà"	"el Port de la Selva"	"node"	"13008685166"	"Sant Pere de Rodes"	"Q127509588"		"hamlet"			"1714040012003"	"17140001203"
"els Vilars"	"Principat"	"Alt Empordà"	"Espolla"	"node"	"1368756963"	"els Vilars"	"Q17300765"	"ca:Els Vilars (Espolla)"	"hamlet"			"1706430001702"	"17064000102"
"Palol"	"Principat"	"Alt Empordà"	"Figueres"	"node"	"13015376494"	"Palol"	"Q67148449"		"hamlet"			"1706690002299"	"17066000299"
"Vilatenim"	"Principat"	"Alt Empordà"	"Figueres"	"node"	"482365646"	"Vilatenim"	"Q923938"		"neighbourhood"			"1706690003801"	"17066000301"
"la Pera i Pont Martí"	"Principat"	"Alt Empordà"	"Fortià"	"node"	"13015376495"	"la Pera i Pont Martí"	"Q67148550"		"neighbourhood"			"1707410001702"	"17074000102"
"Arenys d'Empordà"	"Principat"	"Alt Empordà"	"Garrigàs"	"node"	"2300007640"	"Arenys d'Empordà"	"Q3920524"	"ca:Arenys d'Empordà"	"hamlet"			"1707540001701"	"17075000101"
"Ermedàs"	"Principat"	"Alt Empordà"	"Garrigàs"	"node"	"2157649720"	"Ermedàs"	"Q9254648"	"ca:Ermedàs (Garrigàs)"	"hamlet"			"1707540002299"	"17075000299"
"Tonyà"	"Principat"	"Alt Empordà"	"Garrigàs"	"node"	"1162574893"	"Tonyà"	"Q9360026"	"ca:Tonyà"	"hamlet"			"1707540006999"	"17075000699"
"Vilajoan"	"Principat"	"Alt Empordà"	"Garrigàs"	"node"	"1854379079"	"Vilajoan"	"Q9368736"		"hamlet"			"1707540007501"	"17075000701"
"Camp dels Pilans"	"Principat"	"Alt Empordà"	"l'Escala"	"node"	"11948670519"	"Camp dels Pilans"	"Q126362674"		"suburb"			"1706220003801"	"17062000301"
"Cinc Claus"	"Principat"	"Alt Empordà"	"l'Escala"	"node"	"2289144980"	"Cinc Claus"	"Q11135944"	"ca:Cinc Claus"	"hamlet"			"1706220002299"	"17062000299"
"la Coma"	"Principat"	"Alt Empordà"	"l'Escala"	"node"	"13004456110"	"la Coma"	"Q67148743"		"neighbourhood"			"1706220001701"	"17062000101"
"la Palanca"	"Principat"	"Alt Empordà"	"l'Escala"	"node"	"13004456109"	"la Palanca"	"Q67148737"		"neighbourhood"			"1706220001702"	"17062000102"
"Les Corts"	"Principat"	"Alt Empordà"	"l'Escala"	"node"	"11948792889"	"Les Corts"	"Q126362674"		"hamlet"			"1706220003800"	"17062000300"
"Sant Martí d'Empúries"	"Principat"	"Alt Empordà"	"l'Escala"	"node"	"2496698275"	"Sant Martí d'Empúries"	"Q1106404"	"ca:Sant Martí d'Empúries"	"hamlet"			"1706220001703"	"17062000103"
"el Portús"	"Principat"	"Alt Empordà"	"la Jonquera"	"node"	"2428119125"	"el Portús"	"Q3723662"	"ca:El Portús"	"village"			"1708650003801"	"17086000301"
"Requesens"	"Principat"	"Alt Empordà"	"la Jonquera"	"node"	"864325796"	"Requesens"	"Q9307441"	"ca:Requesens"	"hamlet"			"1708650004399"	"17086000499"
"Sant Julià"	"Principat"	"Alt Empordà"	"la Jonquera"	"node"	"13018670865"	"Sant Julià"	"Q73378290"		"hamlet"			"1708650005699"	"17086000599"
"Veïnat de Canadal"	"Principat"	"Alt Empordà"	"la Jonquera"	"node"	"12802202820"	"Veïnat de Canadal"	"Q67148792"		"hamlet"			"1708650001799"	"17086000199"
"el Port"	"Principat"	"Alt Empordà"	"Llançà"	"node"	"13008964888"	"el Port"	"Q9252231"		"neighbourhood"			"1709260007501"	"17092000701"
"la Bateria"	"Principat"	"Alt Empordà"	"Llançà"	"node"	"13008964890"	"la Bateria"	"Q127509567"		"neighbourhood"			"1709260009401"	"17092000901"
"la Coma"	"Principat"	"Alt Empordà"	"Llançà"	"node"	"13008964891"	"la Coma"	"Q127509567"		"neighbourhood"			"1709260009402"	"17092000902"
"Setcases"	"Principat"	"Alt Empordà"	"Llançà"	"node"	"13008964889"	"Setcases"	"Q110147880"		"neighbourhood"			"1709260009403"	"17092000903"
"Valleta"	"Principat"	"Alt Empordà"	"Llançà"	"node"	"4147510154"	"Valleta"	"Q17615596"	"ca:Conjunt de Valleta"	"hamlet"			"1709260002299"	"17092000299"
"el Pujol"	"Principat"	"Alt Empordà"	"Lledó d'Empordà"	"node"	"13017053834"	"el Pujol"	"Q11696503"		"neighbourhood"			"1708870004399"	"17088000499"
"Llavanera"	"Principat"	"Alt Empordà"	"Lledó d'Empordà"	"node"	"13017053833"	"Llavanera"	"Q11762272"		"hamlet"			"1708870002299"	"17088000299"
"Manol"	"Principat"	"Alt Empordà"	"Lledó d'Empordà"	"node"	"13017053835"	"Manol"	"Q67149010"		"hamlet"			"1708870003899"	"17088000399"
"el Poblenou"	"Principat"	"Alt Empordà"	"Llers"	"node"	"13017053838"	"el Poblenou"	"Q110148195"		"neighbourhood"			"1709320003801"	"17093000301"
"els Hostalets"	"Principat"	"Alt Empordà"	"Llers"	"node"	"1122065515"	"els Hostalets"	"Q9252965"		"hamlet"			"1709320001701"	"17093000101"
"la Vall"	"Principat"	"Alt Empordà"	"Llers"	"node"	"1724434600"	"la Vall"	"Q11752482"		"hamlet"			"1709320004301"	"17093000401"
"Arnera"	"Principat"	"Alt Empordà"	"Maçanet de Cabrenys"	"node"	"13018670867"	"Arnera"	"Q67147648"		"hamlet"			"1710240001799"	"17102000199"
"Can Cardona dels Vilars"	"Principat"	"Alt Empordà"	"Maçanet de Cabrenys"	"node"	"3702665564"	"Can Cardona dels Vilars"	"Q47182284"	"ca:Can Cardona dels Vilars"	"isolated_dwelling"			"1710240013600"	"17102001300"
"els Vilars"	"Principat"	"Alt Empordà"	"Maçanet de Cabrenys"	"node"	"3702665580"	"els Vilars"	"Q9252975"		"hamlet"			"1710240013699"	"17102001399"
"les Creus"	"Principat"	"Alt Empordà"	"Maçanet de Cabrenys"	"node"	"13018670868"	"les Creus"	"Q11754772"		"neighbourhood"			"1710240004399"	"17102000499"
"les Mines"	"Principat"	"Alt Empordà"	"Maçanet de Cabrenys"	"node"	"13018670869"	"les Mines"	"Q11754779"		"hamlet"			"1710240008199"	"17102000899"
"les Salines"	"Principat"	"Alt Empordà"	"Maçanet de Cabrenys"	"node"	"3698363760"	"les Salines"	"Q11754789"		"hamlet"			"1710240011599"	"17102001199"
"Sant Andreu d'Oliveda"	"Principat"	"Alt Empordà"	"Maçanet de Cabrenys"	"node"	"3728778941"	"Sant Andreu d'Oliveda"	"Q29012404"		"isolated_dwelling"			"1710240009499"	"17102000999"
"Tapis"	"Principat"	"Alt Empordà"	"Maçanet de Cabrenys"	"node"	"3627467708"	"Tapis"	"Q9355566"	"ca:Tapis"	"hamlet"			"1710240012001"	"17102001201"
"el Priorat"	"Principat"	"Alt Empordà"	"Masarac i Vilarnadal"	"node"	"4114637517"	"el Priorat"	"Q764942"		"hamlet"			"1710020002201"	"17100000201"
"Vilarnadal"	"Principat"	"Alt Empordà"	"Masarac i Vilarnadal"	"node"	"1461430951"	"Vilarnadal"	"Q11837524"		"hamlet"			"1710020003801"	"17100000301"
"Cagaloca"	"Principat"	"Alt Empordà"	"Mollet de Peralada"	"node"	"11637381931"	"Cagaloca"	"Q9185051"	"ca:Cagaloca"	"isolated_dwelling"			"1710610001799"	"17106000199"
"les Costes"	"Principat"	"Alt Empordà"	"Mollet de Peralada"	"node"	"11637543101"	"les Costes"	"Q9165996"	"ca:Les Costes (Mollet de Peralada)"	"hamlet"			"1710610002299"	"17106000299"
"Canelles"	"Principat"	"Alt Empordà"	"Navata"	"node"	"1984915721"	"Canelles"	"Q9184421"		"hamlet"			"1711170001701"	"17111000101"
"Torremirona"	"Principat"	"Alt Empordà"	"Navata"	"node"	"13017053832"	"Torremirona"	"Q110156891"		"neighbourhood"			"1711170004301"	"17111000401"
"Pols"	"Principat"	"Alt Empordà"	"Ordis"	"node"	"11598591043"	"Pols"	"Q11822039"	"ca:Pols (Ordis)"	"hamlet"			"1711560002201"	"17115000201"
"Palau"	"Principat"	"Alt Empordà"	"Palau de Santa Eulàlia"	"node"	"1460478639"	"Palau"	"Q110157100"		"hamlet"			"1711940003801"	"17119000301"
"Bellavista"	"Principat"	"Alt Empordà"	"Palau-saverdera"	"node"	"13008964898"	"Bellavista"	"Q9168505"		"neighbourhood"			"1712080003801"	"17120000301"
"Mas Bohera"	"Principat"	"Alt Empordà"	"Palau-saverdera"	"node"	"13008964900"	"Mas Bohera"	"Q9252204"		"neighbourhood"			"1712080004301"	"17120000401"
"Mas Isaac"	"Principat"	"Alt Empordà"	"Palau-saverdera"	"node"	"13008964899"	"Mas Isaac"	"Q67150462"		"neighbourhood"			"1712080005601"	"17120000501"
"els Olivars"	"Principat"	"Alt Empordà"	"Pau"	"node"	"13008964897"	"els Olivars"	"Q11696714"		"neighbourhood"			"1712890003801"	"17128000301"
"Vilaüt"	"Principat"	"Alt Empordà"	"Pau"	"node"	"13008965801"	"Vilaüt"	"Q513536"		"hamlet"			"1712890002299"	"17128000299"
"Pedret"	"Principat"	"Alt Empordà"	"Pedret i Marzà"	"node"	"1462615810"	"Pedret"	"Q11940692"		"hamlet"			"1712920002299"	"17129000299"
"Urbanització Golf Peralada"	"Principat"	"Alt Empordà"	"Peralada"	"node"	"11637552714"	"Urbanització Golf Peralada"	"Q9367009"	"ca:Urbanització Club de Golf Peralada"	"neighbourhood"			"1713280003801"	"17132000301"
"Vilanova de la Muga"	"Principat"	"Alt Empordà"	"Peralada"	"node"	"1167416342"	"Vilanova de la Muga"	"Q9368741"		"neighbourhood"			"1713280002201"	"17132000201"
"Romanyà d'Empordà"	"Principat"	"Alt Empordà"	"Pontós"	"node"	"5488979371"	"Romanyà d'Empordà"	"Q9322471"		"hamlet"			"1713650002299"	"17136000299"
"la Riera"	"Principat"	"Alt Empordà"	"Portbou"	"node"	"13008964893"	"la Riera"	"Q17616401"		"hamlet"			"1713870002299"	"17138000299"
"Delfià"	"Principat"	"Alt Empordà"	"Rabós"	"node"	"365045416"	"Delfià"	"Q9205698"	"ca:Delfià"	"hamlet"			"1714320001799"	"17143000199"
"Canyelles Petites"	"Principat"	"Alt Empordà"	"Roses"	"node"	"365042288"	"Canyelles Petites"	"Q126369294"		"neighbourhood"			"1715230001701"	"17152000101"
"Ciutat de vacances Cala Montjoi"	"Principat"	"Alt Empordà"	"Roses"	"node"	"2291458052"	"Ciutat de vacances Cala Montjoi"	"Q11785356"		"hamlet"			"1715230007599"	"17152000799"
"el Mas Fumats"	"Principat"	"Alt Empordà"	"Roses"	"node"	"2177315931"	"el Mas Fumats"	"Q110176690"		"neighbourhood"			"1715230004301"	"17152000401"
"el Mas Mates"	"Principat"	"Alt Empordà"	"Roses"	"node"	"2177315932"	"el Mas Mates"	"Q9252210"		"neighbourhood"			"1715230005601"	"17152000501"
"el Mas Oliva"	"Principat"	"Alt Empordà"	"Roses"	"node"	"2177315933"	"el Mas Oliva"	"Q110176833"		"neighbourhood"			"1715230006901"	"17152000601"
"la Garriga"	"Principat"	"Alt Empordà"	"Roses"	"node"	"2177315934"	"la Garriga"	"Q11752439"		"neighbourhood"			"1715230002201"	"17152000201"
"la Muntanyeta"	"Principat"	"Alt Empordà"	"Roses"	"node"	"2177333016"	"la Muntanyeta"	"Q126369327"		"neighbourhood"			"1715230010801"	"17152001001"
"Mas Boscà"	"Principat"	"Alt Empordà"	"Roses"	"node"	"130117348"	"Mas Boscà"	"Q110176611"		"neighbourhood"			"1715230003801"	"17152000301"
"Montjoi de Dalt"	"Principat"	"Alt Empordà"	"Roses"	"node"	"3858015357"	"Montjoi de Dalt"	"Q11785356"		"isolated_dwelling"			"1715230007599"	"17152000799"
"Santa Margarida"	"Principat"	"Alt Empordà"	"Roses"	"node"	"365040608"	"Santa Margarida"	"Q126370081"		"neighbourhood"			"1715230009401"	"17152000901"
"Ullastre"	"Principat"	"Alt Empordà"	"Sant Climent Sescebes"	"node"	"11275572048"	"Ullastre"	"Q9366453"	"ca:Ullastre (Sant Climent Sescebes)"	"hamlet"			"1715820004301"	"17158000401"
"Vilartolí"	"Principat"	"Alt Empordà"	"Sant Climent Sescebes"	"node"	"11275572047"	"Vilartolí"	"Q9368747"	"ca:Vilartolí"	"hamlet"			"1715820005601"	"17158000501"
"Vall Muga"	"Principat"	"Alt Empordà"	"Sant Llorenç de la Muga"	"node"	"3458343954"	"Vall Muga"	"Q127509595"		"neighbourhood"			"1717140003802"	"17171000302"
"Bon Relax"	"Principat"	"Alt Empordà"	"Sant Pere Pescador"	"node"	"13004456112"	"Bon Relax"	"Q9367006"		"neighbourhood"			"1717880002201"	"17178000201"
"Mas Sopes"	"Principat"	"Alt Empordà"	"Sant Pere Pescador"	"node"	"13004456113"	"Mas Sopes"	"Q9367010"		"neighbourhood"			"1717880003801"	"17178000301"
"Llampaies"	"Principat"	"Alt Empordà"	"Saus, Camallera i Llampaies"	"node"	"1747338305"	"Llampaies"	"Q18435470"		"hamlet"			"1718700002201"	"17187000201"
"Saus"	"Principat"	"Alt Empordà"	"Saus, Camallera i Llampaies"	"node"	"1747338306"	"Saus"	"Q3169362"		"hamlet"			"1718700003801"	"17187000301"
"la Guàrdia"	"Principat"	"Alt Empordà"	"Terrades"	"node"	"13017053837"	"la Guàrdia"	"Q67150512"		"hamlet"			"1719620001799"	"17196000199"
"Palau-Surroca"	"Principat"	"Alt Empordà"	"Terrades"	"node"	"11591812011"	"Palau-surroca"	"Q17183654"		"hamlet"			"1719620002299"	"17196000299"
"els Masos"	"Principat"	"Alt Empordà"	"Torroella de Fluvià"	"node"	"13004681277"	"els Masos"	"Q67151060"		"neighbourhood"			"1719840002299"	"17198000299"
"la Bomba"	"Principat"	"Alt Empordà"	"Torroella de Fluvià"	"node"	"5536455966"	"la Bomba"	"Q11752417"		"hamlet"			"1719840001799"	"17198000199"
"Palol de Fluvià"	"Principat"	"Alt Empordà"	"Torroella de Fluvià"	"node"	"5536278744"	"Palol de Fluvià"	"Q18005366"		"hamlet"			"1719840006900"	"17198000600"
"Sant Tomàs de Fluvia"	"Principat"	"Alt Empordà"	"Torroella de Fluvià"	"node"	"534295186"	"Sant Tomàs de Fluvia"	"Q9333728"		"hamlet"			"1719840003801"	"17198000301"
"Vilacolum"	"Principat"	"Alt Empordà"	"Torroella de Fluvià"	"node"	"365040033"	"Vilacolum"	"Q3498184"	"ca:Vilacolum"	"hamlet"			"1719840005601"	"17198000501"
"Can Jordi"	"Principat"	"Alt Empordà"	"Ventalló"	"node"	"13004456111"	"Can Jordi"	"Q110203324"		"neighbourhood"			"1721090003801"	"17210000301"
"els Masos de Ventalló"	"Principat"	"Alt Empordà"	"Ventalló"	"node"	"5629209402"	"els Masos de Ventalló"	"Q67151065"		"hamlet"			"1721090008101"	"17210000801"
"l'Arbre Sec"	"Principat"	"Alt Empordà"	"Ventalló"	"node"	"5629445762"	"l'Arbre Sec"	"Q67150818"		"neighbourhood"			"1721090007501"	"17210000701"
"Mas Gros"	"Principat"	"Alt Empordà"	"Ventalló"	"node"	"1736166818"	"Mas Gros"	"Q67151376"		"neighbourhood"			"1721090002202"	"17210000202"
"Montiró"	"Principat"	"Alt Empordà"	"Ventalló"	"node"	"4213995871"	"Montiró"	"Q20986041"		"hamlet"			"1721090001701"	"17210000101"
"Pelacalç"	"Principat"	"Alt Empordà"	"Ventalló"	"node"	"1736166815"	"Pelacalç"	"Q67150817"		"hamlet"			"1721090002201"	"17210000201"
"Saldet"	"Principat"	"Alt Empordà"	"Ventalló"	"node"	"1244823174"	"Saldet"	"Q67150815"		"hamlet"			"1721090003802"	"17210000302"
"Valveralla"	"Principat"	"Alt Empordà"	"Ventalló"	"node"	"4213998314"	"Valveralla"	"Q17184327"		"hamlet"			"1721090006902"	"17210000602"
"Vila-robau"	"Principat"	"Alt Empordà"	"Ventalló"	"node"	"2135737380"	"Vila-robau"	"Q11954727"		"hamlet"			"1721090005601"	"17210000501"
"Palauborrell"	"Principat"	"Alt Empordà"	"Viladamat"	"node"	"1235158586"	"Palauborrell"	"Q18005301"	"ca:Palau Borrell"	"hamlet"			"1721740001799"	"17217000199"
"les Arengades i Camp dels Enginyers"	"Principat"	"Alt Empordà"	"Vilafant"	"node"	"13015376499"	"les Arengades i Camp dels Enginyers"	"Q11754767"		"neighbourhood"			"1722140003801"	"17221000301"
"les Forques"	"Principat"	"Alt Empordà"	"Vilafant"	"node"	"13015376498"	"les Forques"	"Q11050917"		"neighbourhood"			"1722140001701"	"17221000101"
"el Veïnat de Dalt"	"Principat"	"Alt Empordà"	"Vilajuïga"	"node"	"13008964894"	"el Veïnat de Dalt"	"Q11696506"		"neighbourhood"			"1722350007501"	"17223000701"
"l'Estació"	"Principat"	"Alt Empordà"	"Vilajuïga"	"node"	"13008964896"	"l'Estació"	"Q11752223"		"neighbourhood"			"1722350001799"	"17223000199"
"Pla d'en Satlle"	"Principat"	"Alt Empordà"	"Vilajuïga"	"node"	"13008964895"	"Pla d'en Satlle"	"Q11818999"		"neighbourhood"			"1722350004399"	"17223000499"
"Pujolar"	"Principat"	"Alt Empordà"	"Vilajuïga"	"node"	"13008964892"	"Pujolar"	"Q11831689"		"hamlet"			"1722350003899"	"17223000399"
"el Barri de l'Estació"	"Principat"	"Alt Empordà"	"Vilamalla"	"node"	"13015376497"	"el Barri de l'Estació"	"Q126477620"		"neighbourhood"			"1722660003899"	"17226000399"
"el Pont del Príncep"	"Principat"	"Alt Empordà"	"Vilamalla"	"node"	"3682954261"	"el Pont del Príncep"	"Q67151107"		"hamlet"			"1722660001701"	"17226000101"
"Polígon industrial Empordà Internacional"	"Principat"	"Alt Empordà"	"Vilamalla"	"node"	"13015376496"	"Polígon industrial Empordà Internacional"	"Q126477621"		"neighbourhood"			"1722660004301"	"17226000401"
