"name:ca"	"regio"	"comarca"	"osm_id"	"osm_type"	"name"	"wikipedia"	"wikidata"	"border_type"	"admin_level"	"ref:idescat"	"ref:ine"	"ref:INSEE"
"Manises"	"PV"	"l'Horta Sud"	"347614"	"relation"	"Manises"	"ca:Manises"	"Q1648590"	"municipi"	"8"		"46159000000"	
"Massanassa"	"PV"	"l'Horta Sud"	"343639"	"relation"	"Massanassa"	"ca:Massanassa"	"Q102878"	"municipi"	"8"		"46165000000"	
"Mislata"	"PV"	"l'Horta Sud"	"343648"	"relation"	"Mislata"	"ca:Mislata"	"Q12442"	"municipi"	"8"		"46169000000"	
"Paiporta"	"PV"	"l'Horta Sud"	"342678"	"relation"	"Paiporta"	"ca:Paiporta"	"Q102848"	"municipi"	"8"		"46186000000"	
"Picanya"	"PV"	"l'Horta Sud"	"346848"	"relation"	"Picanya"	"ca:Picanya"	"Q1982763"	"municipi"	"8"		"46193000000"	
"Picassent"	"PV"	"l'Horta Sud"	"346851"	"relation"	"Picassent"	"ca:Picassent"	"Q10863"	"municipi"	"8"		"46194000000"	
"Quart de Poblet"	"PV"	"l'Horta Sud"	"343964"	"relation"	"Quart de Poblet"	"ca:Quart de Poblet"	"Q945911"	"municipi"	"8"		"46102000000"	
"Sedaví"	"PV"	"l'Horta Sud"	"348828"	"relation"	"Sedaví"	"ca:Sedaví"	"Q102862"	"municipi"	"8"		"46223000000"	
"Silla"	"PV"	"l'Horta Sud"	"342734"	"relation"	"Silla"	"ca:Silla"	"Q10843"	"municipi"	"8"		"46230000000"	
"Torrent"	"PV"	"l'Horta Sud"	"340538"	"relation"	"Torrent"	"ca:Torrent (Horta Sud)"	"Q161945"	"municipi"	"8"		"46244000000"	
"Xirivella"	"PV"	"l'Horta Sud"	"344117"	"relation"	"Xirivella"	"ca:Xirivella"	"Q13725"	"municipi"	"8"		"46110000000"	
"Barxeta"	"PV"	"la Costera"	"348046"	"relation"	"Barxeta"	"ca:Barxeta"	"Q597015"	"municipi"	"8"		"46045000000"	
"Canals"	"PV"	"la Costera"	"340502"	"relation"	"Canals"	"ca:Canals"	"Q258722"	"municipi"	"8"		"46081000000"	
"Cerdà"	"PV"	"la Costera"	"346372"	"relation"	"Cerdà"	"es:Cerdá"	"Q2047561"	"municipi"	"8"		"46096000000"	
"el Genovés"	"PV"	"la Costera"	"339513"	"relation"	"el Genovés"	"es:Genovés"	"Q1993407"	"municipi"	"8"		"46132000000"	
"Estubeny"	"PV"	"la Costera"	"344267"	"relation"	"Estubeny"	"ca:Estubeny"	"Q1998575"	"municipi"	"8"		"46121000000"	
"l'Alcúdia de Crespins"	"PV"	"la Costera"	"340329"	"relation"	"l'Alcúdia de Crespins"	"es:Alcudia de Crespins"	"Q1905388"	"municipi"	"8"		"46020000000"	
"la Font de la Figuera"	"PV"	"la Costera"	"344264"	"relation"	"la Font de la Figuera"	"ca:La Font de la Figuera"	"Q1993424"	"municipi"	"8"		"46128000000"	
"la Granja de la Costera"	"PV"	"la Costera"	"339508"	"relation"	"la Granja de la Costera"	"ca:La Granja de la Costera"	"Q2269606"	"municipi"	"8"		"46137000000"	
"la Llosa de Ranes"	"PV"	"la Costera"	"347618"	"relation"	"la Llosa de Ranes"	"ca:La Llosa de Ranes"	"Q524464"	"municipi"	"8"		"46157000000"	
"Llanera de Ranes"	"PV"	"la Costera"	"347617"	"relation"	"Llanera de Ranes"	"ca:Llanera de Ranes"	"Q1807484"	"municipi"	"8"		"46154000000"	
"Llocnou d'en Fenollet"	"PV"	"la Costera"	"347620"	"relation"	"Llocnou d'en Fenollet"	"ca:Llocnou d'en Fenollet"	"Q2269874"	"municipi"	"8"		"46151000000"	
"Moixent"	"PV"	"la Costera"	"347873"	"relation"	"Moixent / Mogente"	"ca:Moixent"	"Q1993371"	"municipi"	"8"		"46170000000"	
"Montesa"	"PV"	"la Costera"	"347877"	"relation"	"Montesa"	"ca:Montesa"	"Q979051"	"municipi"	"8"		"46174000000"	
"Novetlè"	"PV"	"la Costera"	"342675"	"relation"	"Novetlè"	"ca:Novetlè"	"Q2041843"	"municipi"	"8"		"46180000000"	
"Rotglà i Corberà"	"PV"	"la Costera"	"342355"	"relation"	"Rotglà i Corberà"	"ca:Rotglà i Corberà"	"Q788768"	"municipi"	"8"		"46217000000"	
"Torrella"	"PV"	"la Costera"	"342505"	"relation"	"Torrella"	"ca:Torrella"	"Q2041864"	"municipi"	"8"		"46243000000"	
"Vallada"	"PV"	"la Costera"	"344966"	"relation"	"Vallada"	"ca:Vallada"	"Q648740"	"municipi"	"8"		"46251000000"	
"Vallés"	"PV"	"la Costera"	"344950"	"relation"	"Vallés"	"ca:Vallés"	"Q377446"	"municipi"	"8"		"46253000000"	
"Xàtiva"	"PV"	"la Costera"	"343332"	"relation"	"Xàtiva"	"ca:Xàtiva"	"Q738013"	"municipi"	"8"		"46145000000"	
"Alcalalí"	"PV"	"la Marina Alta"	"347418"	"relation"	"Alcalalí"	"ca:Alcalalí"	"Q619496"	"municipi"	"8"		"03006000000"	
"Beniarbeig"	"PV"	"la Marina Alta"	"339577"	"relation"	"Beniarbeig"	"ca:Beniarbeig"	"Q1649859"	"municipi"	"8"		"03026000000"	
"Benidoleig"	"PV"	"la Marina Alta"	"346265"	"relation"	"Benidoleig"	"ca:Benidoleig"	"Q1753061"	"municipi"	"8"		"03030000000"	
"Benigembla"	"PV"	"la Marina Alta"	"345448"	"relation"	"Benigembla"	"ca:Benigembla"	"Q1763714"	"municipi"	"8"		"03029000000"	
"Benimeli"	"PV"	"la Marina Alta"	"345267"	"relation"	"Benimeli"	"ca:Benimeli"	"Q1637136"	"municipi"	"8"		"03040000000"	
"Benissa"	"PV"	"la Marina Alta"	"345268"	"relation"	"Benissa"	"ca:Benissa"	"Q1649406"	"municipi"	"8"		"03041000000"	
"Calp"	"PV"	"la Marina Alta"	"344437"	"relation"	"Calp"	"ca:Calp"	"Q671272"	"municipi"	"8"		"03047000000"	
"Castell de Castells"	"PV"	"la Marina Alta"	"344403"	"relation"	"Castell de Castells"	"ca:Castell de Castells"	"Q1753070"	"municipi"	"8"		"03054000000"	
"Dénia"	"PV"	"la Marina Alta"	"347678"	"relation"	"Dénia"	"ca:Dénia"	"Q646725"	"municipi"	"8"		"03063000000"	
"el Poble Nou de Benitatxell"	"PV"	"la Marina Alta"	"345269"	"relation"	"el Poble Nou de Benitatxell / Benitachell"	"ca:El Poble Nou de Benitatxell"	"Q817349"	"municipi"	"8"		"03042000000"	
"el Ràfol d'Almúnia"	"PV"	"la Marina Alta"	"340935"	"relation"	"el Ràfol d'Almúnia"	"ca:El Ràfol d'Almúnia"	"Q1983198"	"municipi"	"8"		"03110000000"	
"el Verger"	"PV"	"la Marina Alta"	"341240"	"relation"	"el Verger"	"ca:El Verger"	"Q1751998"	"municipi"	"8"		"03138000000"	
"els Poblets"	"PV"	"la Marina Alta"	"345011"	"relation"	"els Poblets"	"ca:Els Poblets"	"Q987444"	"municipi"	"8"		"03901000000"	
"Gata de Gorgos"	"PV"	"la Marina Alta"	"343117"	"relation"	"Gata de Gorgos"	"es:Gata de Gorgos"	"Q376236"	"municipi"	"8"		"03071000000"	
"l'Atzúbia"	"PV"	"la Marina Alta"	"347420"	"relation"	"l'Atzúbia"	"ca:L'Atzúbia"	"Q618588"	"municipi"	"8"		"03001000000"	
"la Vall d'Alcalà"	"PV"	"la Marina Alta"	"341230"	"relation"	"la Vall d'Alcalà"	"ca:La Vall d'Alcalà"	"Q1770167"	"municipi"	"8"		"03134000000"	
"la Vall d'Ebo"	"PV"	"la Marina Alta"	"341231"	"relation"	"la Vall d'Ebo"	"ca:La Vall d'Ebo"	"Q1983371"	"municipi"	"8"		"03135000000"	
"la Vall de Gallinera"	"PV"	"la Marina Alta"	"341232"	"relation"	"la Vall de Gallinera"	"ca:La Vall de Gallinera"	"Q1768862"	"municipi"	"8"		"03136000000"	
"la Vall de Laguar"	"PV"	"la Marina Alta"	"341233"	"relation"	"la Vall de Laguar"	"es:Vall de Laguart"	"Q1983231"	"municipi"	"8"		"03137000000"	
"Llíber"	"PV"	"la Marina Alta"	"346027"	"relation"	"Llíber"	"ca:Llíber"	"Q533769"	"municipi"	"8"		"03085000000"	
"Murla"	"PV"	"la Marina Alta"	"341446"	"relation"	"Murla"	"ca:Murla"	"Q1985301"	"municipi"	"8"		"03091000000"	
"Ondara"	"PV"	"la Marina Alta"	"341450"	"relation"	"Ondara"	"ca:Ondara"	"Q290824"	"municipi"	"8"		"03095000000"	
"Orba"	"PV"	"la Marina Alta"	"341448"	"relation"	"Orba"	"ca:Orba"	"Q983550"	"municipi"	"8"		"03097000000"	
"Parcent"	"PV"	"la Marina Alta"	"345290"	"relation"	"Parcent"	"ca:Parcent"	"Q984818"	"municipi"	"8"		"03100000000"	
"Pedreguer"	"PV"	"la Marina Alta"	"345289"	"relation"	"Pedreguer"	"ca:Pedreguer"	"Q1750923"	"municipi"	"8"		"03101000000"	
"Pego"	"PV"	"la Marina Alta"	"345292"	"relation"	"Pego"	"ca:Pego"	"Q102835"	"municipi"	"8"		"03102000000"	
"Sagra"	"PV"	"la Marina Alta"	"340932"	"relation"	"Sagra"	"ca:Sagra"	"Q1995214"	"municipi"	"8"		"03115000000"	
"Sanet i els Negrals"	"PV"	"la Marina Alta"	"340930"	"relation"	"Sanet y Negrals"	"ca:Sanet i els Negrals"	"Q1983216"	"municipi"	"8"		"03117000000"	
"Senija"	"PV"	"la Marina Alta"	"345602"	"relation"	"Senija"	"ca:Senija"	"Q1983238"	"municipi"	"8"		"03125000000"	
"Teulada"	"PV"	"la Marina Alta"	"345595"	"relation"	"Teulada"	"ca:Teulada (Marina Alta)"	"Q521633"	"municipi"	"8"		"03128000000"	
"Tormos"	"PV"	"la Marina Alta"	"341235"	"relation"	"Tormos"	"ca:Tormos"	"Q578908"	"municipi"	"8"		"03131000000"	
"Xàbia"	"PV"	"la Marina Alta"	"346031"	"relation"	"Xàbia / Jávea"	"ca:Xàbia"	"Q851020"	"municipi"	"8"		"03082000000"	
"Xaló"	"PV"	"la Marina Alta"	"346030"	"relation"	"Xaló"	"ca:Xaló"	"Q1752098"	"municipi"	"8"		"03081000000"	
"Altea"	"PV"	"la Marina Baixa"	"340528"	"relation"	"Altea"	"ca:Altea"	"Q436491"	"municipi"	"8"		"03018000000"	
"Beniardà"	"PV"	"la Marina Baixa"	"339584"	"relation"	"Beniardà"	"ca:Beniardà"	"Q1770182"	"municipi"	"8"		"03027000000"	
"Benidorm"	"PV"	"la Marina Baixa"	"341148"	"relation"	"Benidorm"	"ca:Benidorm"	"Q487981"	"municipi"	"8"		"03031000000"	
"Benifato"	"PV"	"la Marina Baixa"	"342422"	"relation"	"Benifato"	"ca:Benifato"	"Q370955"	"municipi"	"8"		"03033000000"	
"Benimantell"	"PV"	"la Marina Baixa"	"342418"	"relation"	"Benimantell"	"ca:Benimantell"	"Q1752443"	"municipi"	"8"		"03037000000"	
"Bolulla"	"PV"	"la Marina Baixa"	"345282"	"relation"	"Bolulla"	"ca:Bolulla"	"Q891663"	"municipi"	"8"		"03045000000"	
"Callosa d'en Sarrià"	"PV"	"la Marina Baixa"	"347946"	"relation"	"Callosa d'en Sarrià"	"ca:Callosa d'en Sarrià"	"Q1770160"	"municipi"	"8"		"03048000000"	
"Confrides"	"PV"	"la Marina Baixa"	"344392"	"relation"	"Confrides"	"ca:Confrides"	"Q1768778"	"municipi"	"8"		"03057000000"	
"el Castell de Guadalest"	"PV"	"la Marina Baixa"	"343121"	"relation"	"el Castell de Guadalest"	"ca:El Castell de Guadalest"	"Q984526"	"municipi"	"8"		"03075000000"	
"Finestrat"	"PV"	"la Marina Baixa"	"347686"	"relation"	"Finestrat"	"ca:Finestrat"	"Q1646107"	"municipi"	"8"		"03069000000"	
"l'Alfàs del Pi"	"PV"	"la Marina Baixa"	"345031"	"relation"	"l'Alfàs del Pi"	"ca:L'Alfàs del Pi"	"Q619126"	"municipi"	"8"		"03011000000"	
"la Nucia"	"PV"	"la Marina Baixa"	"341996"	"relation"	"la Nucia"	"ca:La Nucia"	"Q984403"	"municipi"	"8"		"03094000000"	
"la Vila Joiosa"	"PV"	"la Marina Baixa"	"341241"	"relation"	"la Vila Joiosa / Villajoyosa"	"ca:La Vila Joiosa"	"Q935589"	"municipi"	"8"		"03139000000"	
"Orxeta"	"PV"	"la Marina Baixa"	"341473"	"relation"	"Orxeta"	"ca:Orxeta"	"Q1768824"	"municipi"	"8"		"03098000000"	
"Polop"	"PV"	"la Marina Baixa"	"345287"	"relation"	"Polop"	"ca:Polop"	"Q1768847"	"municipi"	"8"		"03107000000"	
"Relleu"	"PV"	"la Marina Baixa"	"340933"	"relation"	"Relleu"	"ca:Relleu (municipi)"	"Q1751262"	"municipi"	"8"		"03112000000"	
"Sella"	"PV"	"la Marina Baixa"	"345603"	"relation"	"Sella"	"ca:Sella (Marina Baixa)"	"Q985137"	"municipi"	"8"		"03124000000"	
"Tàrbena"	"PV"	"la Marina Baixa"	"345601"	"relation"	"Tàrbena"	"es:Tárbena"	"Q1766232"	"municipi"	"8"		"03127000000"	
"Almassora"	"PV"	"la Plana Alta"	"344294"	"relation"	"Almassora"	"ca:Almassora"	"Q1373919"	"municipi"	"8"		"12009000000"	
"Benicàssim"	"PV"	"la Plana Alta"	"344591"	"relation"	"Benicàssim / Benicasim"	"ca:Benicàssim"	"Q636467"	"municipi"	"8"		"12028000000"	
"Benlloc"	"PV"	"la Plana Alta"	"342712"	"relation"	"Benlloc"	"ca:Benlloc"	"Q1635703"	"municipi"	"8"		"12029000000"	
"Borriol"	"PV"	"la Plana Alta"	"339851"	"relation"	"Borriol"	"ca:Borriol"	"Q978356"	"municipi"	"8"		"12031000000"	
"Cabanes"	"PV"	"la Plana Alta"	"339849"	"relation"	"Cabanes"	"ca:Cabanes (Plana Alta)"	"Q1646899"	"municipi"	"8"		"12033000000"	
"Castelló de la Plana"	"PV"	"la Plana Alta"	"344858"	"relation"	"Castelló de la Plana / Castellón de la Plana"	"ca:Castelló de la Plana"	"Q15092"	"municipi"	"8"		"12040000000"	
"la Pobla Tornesa"	"PV"	"la Plana Alta"	"341195"	"relation"	"la Pobla Tornesa"	"ca:La Pobla Tornesa"	"Q1769146"	"municipi"	"8"		"12094000000"	
"la Serra d'en Galceran"	"PV"	"la Plana Alta"	"342164"	"relation"	"Sierra Engarcerán"	"ca:La Serra d'en Galceran"	"Q1635361"	"municipi"	"8"		"12105000000"	
"la Torre d'en Doménec"	"PV"	"la Plana Alta"	"341846"	"relation"	"la Torre d'en Doménec"	"ca:La Torre d'en Doménec"	"Q1646184"	"municipi"	"8"		"12120000000"	
"la Vall d'Alba"	"PV"	"la Plana Alta"	"341850"	"relation"	"Vall d'Alba"	"ca:La Vall d'Alba"	"Q1646881"	"municipi"	"8"		"12124000000"	
"les Coves de Vinromà"	"PV"	"la Plana Alta"	"340175"	"relation"	"les Coves de Vinromà"	"ca:Les Coves de Vinromà"	"Q1646761"	"municipi"	"8"		"12050000000"	
"Orpesa"	"PV"	"la Plana Alta"	"343022"	"relation"	"Orpesa / Oropesa del Mar"	"ca:Orpesa"	"Q1596349"	"municipi"	"8"		"12085000000"	
"Sant Joan de Moró"	"PV"	"la Plana Alta"	"346900"	"relation"	"Sant Joan de Moró"	"ca:Sant Joan de Moró"	"Q627890"	"municipi"	"8"		"12902000000"	
"Torreblanca"	"PV"	"la Plana Alta"	"346717"	"relation"	"Torreblanca"	"ca:Torreblanca"	"Q1635372"	"municipi"	"8"		"12117000000"	
"Vilafamés"	"PV"	"la Plana Alta"	"341843"	"relation"	"Vilafamés"	"ca:Vilafamés"	"Q1116829"	"municipi"	"8"		"12128000000"	
"Vilanova d'Alcolea"	"PV"	"la Plana Alta"	"346367"	"relation"	"Vilanova d'Alcolea"	"ca:Vilanova d'Alcolea"	"Q1646170"	"municipi"	"8"		"12132000000"	
"Aín"	"PV"	"la Plana Baixa"	"344299"	"relation"	"Aín"	"ca:Aín"	"Q735833"	"municipi"	"8"		"12002000000"	
"Almenara"	"PV"	"la Plana Baixa"	"339537"	"relation"	"Almenara"	"ca:Almenara"	"Q1917433"	"municipi"	"8"		"12011000000"	
"Artana"	"PV"	"la Plana Baixa"	"339536"	"relation"	"Artana"	"ca:Artana"	"Q979628"	"municipi"	"8"		"12016000000"	
"Betxí"	"PV"	"la Plana Baixa"	"344585"	"relation"	"Betxí"	"ca:Betxí"	"Q54948"	"municipi"	"8"		"12021000000"	
"Borriana"	"PV"	"la Plana Baixa"	"339850"	"relation"	"Borriana / Burriana"	"ca:Borriana"	"Q385070"	"municipi"	"8"		"12032000000"	
"Eslida"	"PV"	"la Plana Baixa"	"340179"	"relation"	"Eslida"	"ca:Eslida"	"Q1769981"	"municipi"	"8"		"12057000000"	
"Fondeguilla"	"PV"	"la Plana Baixa"	"344296"	"relation"	"Alfondeguilla"	"ca:Alfondeguilla"	"Q1769907"	"municipi"	"8"		"12007000000"	
"l'Alcúdia de Veo"	"PV"	"la Plana Baixa"	"344295"	"relation"	"Alcudia de Veo"	"ca:L'Alcúdia de Veo"	"Q1772279"	"municipi"	"8"		"12006000000"	
"la Llosa"	"PV"	"la Plana Baixa"	"340488"	"relation"	"la Llosa"	"ca:La Llosa"	"Q1900688"	"municipi"	"8"		"12074000000"	
"la Vall d'Uixó"	"PV"	"la Plana Baixa"	"341852"	"relation"	"la Vall d'Uixó"	"ca:La Vall d'Uixó"	"Q1637512"	"municipi"	"8"		"12126000000"	
"la Vilavella"	"PV"	"la Plana Baixa"	"346371"	"relation"	"la Vilavella"	"ca:La Vilavella"	"Q1768916"	"municipi"	"8"		"12136000000"	
"les Alqueries"	"PV"	"la Plana Baixa"	"346901"	"relation"	"les Alqueries / Alquerías del Niño Perdido"	"ca:Les Alqueries"	"Q1646869"	"municipi"	"8"		"12901000000"	
"Moncofa"	"PV"	"la Plana Baixa"	"340485"	"relation"	"Moncofa"	"ca:Moncofa"	"Q1635650"	"municipi"	"8"		"12077000000"	
"Nules"	"PV"	"la Plana Baixa"	"343023"	"relation"	"Nules"	"ca:Nules"	"Q1768703"	"municipi"	"8"		"12082000000"	
"Onda"	"PV"	"la Plana Baixa"	"343021"	"relation"	"Onda"	"ca:Onda"	"Q984821"	"municipi"	"8"		"12084000000"	
"Ribesalbes"	"PV"	"la Plana Baixa"	"341193"	"relation"	"Ribesalbes"	"ca:Ribesalbes"	"Q975401"	"municipi"	"8"		"12095000000"	
"Suera"	"PV"	"la Plana Baixa"	"342171"	"relation"	"Suera / Sueras"	"ca:Suera"	"Q1766238"	"municipi"	"8"		"12108000000"	
"Tales"	"PV"	"la Plana Baixa"	"342170"	"relation"	"Tales"	"ca:Tales (Plana Baixa)"	"Q1944909"	"municipi"	"8"		"12109000000"	
"Vila-real"	"PV"	"la Plana Baixa"	"346374"	"relation"	"Vila-real"	"ca:Vila-real"	"Q12292"	"municipi"	"8"		"12135000000"	
"Xilxes"	"PV"	"la Plana Baixa"	"340176"	"relation"	"Xilxes / Chilches"	"ca:Xilxes"	"Q1768727"	"municipi"	"8"		"12053000000"	
"Alberic"	"PV"	"la Ribera Alta"	"345246"	"relation"	"Alberic"	"ca:Alberic"	"Q1312844"	"municipi"	"8"		"46011000000"	
"Alcàntera de Xúquer"	"PV"	"la Ribera Alta"	"340700"	"relation"	"Alcàntera de Xúquer"	"ca:Alcàntera de Xúquer"	"Q664697"	"municipi"	"8"		"46016000000"	
"Alfarb"	"PV"	"la Ribera Alta"	"340319"	"relation"	"Alfarb"	"ca:Alfarb"	"Q953845"	"municipi"	"8"		"46026000000"	
"Algemesí"	"PV"	"la Ribera Alta"	"341537"	"relation"	"Algemesí"	"ca:Algemesí"	"Q1649476"	"municipi"	"8"		"46029000000"	
"Alginet"	"PV"	"la Ribera Alta"	"344745"	"relation"	"Alginet"	"ca:Alginet"	"Q1917986"	"municipi"	"8"		"46031000000"	
"Alzira"	"PV"	"la Ribera Alta"	"345244"	"relation"	"Alzira"	"ca:Alzira"	"Q931780"	"municipi"	"8"		"46017000000"	
"Antella"	"PV"	"la Ribera Alta"	"348150"	"relation"	"Antella"	"ca:Antella"	"Q1437249"	"municipi"	"8"		"46040000000"	
"Beneixida"	"PV"	"la Ribera Alta"	"346997"	"relation"	"Beneixida"	"ca:Beneixida"	"Q692229"	"municipi"	"8"		"46053000000"	
"Benifaió"	"PV"	"la Ribera Alta"	"344674"	"relation"	"Benifaió"	"ca:Benifaió"	"Q1919317"	"municipi"	"8"		"46060000000"	
"Benimodo"	"PV"	"la Ribera Alta"	"346110"	"relation"	"Benimodo"	"ca:Benimodo"	"Q1917885"	"municipi"	"8"		"46063000000"	
"Benimuslem"	"PV"	"la Ribera Alta"	"346113"	"relation"	"Benimuslem"	"ca:Benimuslem"	"Q1919328"	"municipi"	"8"		"46064000000"	
"Carcaixent"	"PV"	"la Ribera Alta"	"340500"	"relation"	"Carcaixent"	"ca:Carcaixent"	"Q1771128"	"municipi"	"8"		"46083000000"	
"Càrcer"	"PV"	"la Ribera Alta"	"340507"	"relation"	"Càrcer"	"ca:Càrcer"	"Q1904454"	"municipi"	"8"		"46084000000"	
"Carlet"	"PV"	"la Ribera Alta"	"340506"	"relation"	"Carlet"	"ca:Carlet"	"Q1312654"	"municipi"	"8"		"46085000000"	
"Castelló"	"PV"	"la Ribera Alta"	"344873"	"relation"	"Castelló"	"ca:Castelló (la Ribera Alta)"	"Q2041822"	"municipi"	"8"		"46257000000"	
"Catadau"	"PV"	"la Ribera Alta"	"346389"	"relation"	"Catadau"	"ca:Catadau"	"Q1989352"	"municipi"	"8"		"46093000000"	
"Cotes"	"PV"	"la Ribera Alta"	"343966"	"relation"	"Cotes"	"ca:Cotes"	"Q2046242"	"municipi"	"8"		"46100000000"	
"Gavarda"	"PV"	"la Ribera Alta"	"343729"	"relation"	"Gavarda"	"ca:Gavarda"	"Q957982"	"municipi"	"8"		"46130000000"	
"Guadassuar"	"PV"	"la Ribera Alta"	"339506"	"relation"	"Guadassuar"	"ca:Guadassuar"	"Q1312621"	"municipi"	"8"		"46139000000"	
"l'Alcúdia"	"PV"	"la Ribera Alta"	"346361"	"relation"	"l'Alcúdia"	"ca:L'Alcúdia"	"Q2044406"	"municipi"	"8"		"46019000000"	
"l'Énova"	"PV"	"la Ribera Alta"	"348160"	"relation"	"l'Énova"	"ca:L'Énova"	"Q2264712"	"municipi"	"8"		"46119000000"	
"la Pobla Llarga"	"PV"	"la Ribera Alta"	"346556"	"relation"	"la Pobla Llarga"	"ca:La Pobla Llarga"	"Q283163"	"municipi"	"8"		"46203000000"	
"Llombai"	"PV"	"la Ribera Alta"	"347619"	"relation"	"Llombai"	"ca:Llombai"	"Q23049"	"municipi"	"8"		"46156000000"	
"Manuel"	"PV"	"la Ribera Alta"	"343642"	"relation"	"Manuel"	"ca:Manuel"	"Q2264689"	"municipi"	"8"		"46160000000"	
"Massalavés"	"PV"	"la Ribera Alta"	"343644"	"relation"	"Massalavés"	"ca:Massalavés"	"Q1998512"	"municipi"	"8"		"46162000000"	
"Montroi"	"PV"	"la Ribera Alta"	"347875"	"relation"	"Montroi / Montroy"	"ca:Montroi"	"Q1989384"	"municipi"	"8"		"46176000000"	
"Montserrat"	"PV"	"la Ribera Alta"	"347871"	"relation"	"Montserrat"	"ca:Montserrat (Ribera Alta)"	"Q604539"	"municipi"	"8"		"46172000000"	
"Rafelguaraf"	"PV"	"la Ribera Alta"	"346551"	"relation"	"Rafelguaraf"	"ca:Rafelguaraf"	"Q1901075"	"municipi"	"8"		"46209000000"	
"Real"	"PV"	"la Ribera Alta"	"342345"	"relation"	"Real"	"ca:Real (Ribera Alta)"	"Q367253"	"municipi"	"8"		"46212000000"	
"Sant Joanet"	"PV"	"la Ribera Alta"	"348831"	"relation"	"Sant Joanet"	"ca:Sant Joanet"	"Q2269982"	"municipi"	"8"		"46222000000"	
"Sellent"	"PV"	"la Ribera Alta"	"348405"	"relation"	"Sellent"	"ca:Sellent"	"Q2046224"	"municipi"	"8"		"46225000000"	
"Senyera"	"PV"	"la Ribera Alta"	"348399"	"relation"	"Senyera"	"ca:Senyera (Ribera Alta)"	"Q1020497"	"municipi"	"8"		"46227000000"	
"Sumacàrcer"	"PV"	"la Ribera Alta"	"340259"	"relation"	"Sumacàrcer"	"ca:Sumacàrcer"	"Q938600"	"municipi"	"8"		"46236000000"	
"Torís"	"PV"	"la Ribera Alta"	"345966"	"relation"	"Turís"	"es:Turís"	"Q1993027"	"municipi"	"8"		"46248000000"	
"Albalat de la Ribera"	"PV"	"la Ribera Baixa"	"341827"	"relation"	"Albalat de la Ribera"	"ca:Albalat de la Ribera"	"Q749696"	"municipi"	"8"		"46008000000"	
"Almussafes"	"PV"	"la Ribera Baixa"	"343470"	"relation"	"Almussafes"	"ca:Almussafes"	"Q1770040"	"municipi"	"8"		"46035000000"	
"Benicull de Xúquer"	"PV"	"la Ribera Baixa"	"1821272"	"relation"	"Benicull de Xúquer"	"ca:Benicull de Xúquer"	"Q2074398"	"municipi"	"8"		"46904000000"	
"Corbera"	"PV"	"la Ribera Baixa"	"345185"	"relation"	"Corbera"	"ca:Corbera"	"Q2045828"	"municipi"	"8"		"46098000000"	
"Cullera"	"PV"	"la Ribera Baixa"	"343971"	"relation"	"Cullera"	"ca:Cullera (Ribera Baixa)"	"Q986733"	"municipi"	"8"		"46105000000"	
"Favara"	"PV"	"la Ribera Baixa"	"344269"	"relation"	"Favara"	"ca:Favara"	"Q1826684"	"municipi"	"8"		"46123000000"	
"Fortaleny"	"PV"	"la Ribera Baixa"	"344271"	"relation"	"Fortaleny"	"ca:Fortaleny"	"Q2264681"	"municipi"	"8"		"46125000000"	
"Llaurí"	"PV"	"la Ribera Baixa"	"347616"	"relation"	"Llaurí"	"ca:Llaurí"	"Q2041947"	"municipi"	"8"		"46155000000"	
"Polinyà de Xúquer"	"PV"	"la Ribera Baixa"	"346852"	"relation"	"Polinyà de Xúquer"	"ca:Polinyà de Xúquer"	"Q1552685"	"municipi"	"8"		"46197000000"	
"Riola"	"PV"	"la Ribera Baixa"	"342357"	"relation"	"Riola"	"ca:Riola"	"Q951042"	"municipi"	"8"		"46215000000"	
"Sollana"	"PV"	"la Ribera Baixa"	"342742"	"relation"	"Sollana"	"ca:Sollana"	"Q633096"	"municipi"	"8"		"46233000000"	
"Sueca"	"PV"	"la Ribera Baixa"	"340257"	"relation"	"Sueca"	"ca:Sueca"	"Q1552240"	"municipi"	"8"		"46235000000"	
"Ador"	"PV"	"la Safor"	"341829"	"relation"	"Ador"	"ca:Ador"	"Q121800"	"municipi"	"8"		"46002000000"	
"Alfauir"	"PV"	"la Safor"	"340330"	"relation"	"Alfauir"	"ca:Alfauir"	"Q1917880"	"municipi"	"8"		"46023000000"	
"Almiserà"	"PV"	"la Safor"	"344742"	"relation"	"Almiserà"	"ca:Almiserà"	"Q1918033"	"municipi"	"8"		"46033000000"	
"Almoines"	"PV"	"la Safor"	"344731"	"relation"	"Almoines"	"ca:Almoines"	"Q1650138"	"municipi"	"8"		"46034000000"	
"Barx"	"PV"	"la Safor"	"348045"	"relation"	"Barx"	"ca:Barx"	"Q604065"	"municipi"	"8"		"46046000000"	
"Bellreguard"	"PV"	"la Safor"	"342507"	"relation"	"Bellreguard"	"ca:Bellreguard"	"Q816058"	"municipi"	"8"		"46048000000"	
"Beniarjó"	"PV"	"la Safor"	"346999"	"relation"	"Beniarjó"	"ca:Beniarjó"	"Q1769910"	"municipi"	"8"		"46055000000"	
"Benifairó de la Valldigna"	"PV"	"la Safor"	"346993"	"relation"	"Benifairó de la Valldigna"	"ca:Benifairó de la Valldigna"	"Q1312465"	"municipi"	"8"		"46059000000"	
