"name:ca"	"regio"	"comarca"	"municipi"	"osm_type"	"osm_id"	"name"	"wikidata"	"wikipedia"	"place"	"capital"	"admin_level"	"ref:idescat"	"ref:ine"	"ref:INSEE"
"Montner"	"CatNord"	"Rosselló"	"Montner"	"node"	"313757844"	"Montner"	"Q1369706"	"ca:Montner"	"village"	"8"				
"Montoriol"	"CatNord"	"Rosselló"	"Montoriol"	"node"	"284484995"	"Montauriol"	"Q752538"	"fr:Montauriol (Pyrénées-Orientales)"	"village"	"8"				
"Nefiac"	"CatNord"	"Rosselló"	"Nefiac"	"node"	"313727969"	"Néfiach"	"Q339360"	"ca:Nefiac"	"village"	"8"				
"Oms"	"CatNord"	"Rosselló"	"Oms"	"node"	"313758091"	"Oms"	"Q7158"	"fr:Oms (Pyrénées-Orientales)"	"village"	"8"				
"Òpol"	"CatNord"	"Rosselló"	"Òpol i Perellós"	"node"	"313758919"	"Opoul-Périllos"	"Q1369116"	"ca:Òpol i Perellós"	"village"	"8"				
"Ortafà"	"CatNord"	"Rosselló"	"Ortafà"	"node"	"313759862"	"Ortaffa"	"Q784153"	"ca:Ortafà"	"village"	"8"				
"Paçà"	"CatNord"	"Rosselló"	"Paçà"	"node"	"283658921"	"Passa"	"Q1369424"	"ca:Paçà"	"village"	"8"				
"Palau del Vidre"	"CatNord"	"Rosselló"	"Palau del Vidre"	"node"	"26695495"	"Palau-del-Vidre"	"Q594597"	"fr:Palau-del-Vidre"	"village"	"8"				
"Paretstortes"	"CatNord"	"Rosselló"	"Paretstortes"	"node"	"283560227"	"Peyrestortes"	"Q195160"	"ca:Paretstortes"	"village"	"8"				
"Perpinyà"	"CatNord"	"Rosselló"	"Perpinyà"	"node"	"1664142674"	"Perpignan"	"Q6730"	"fr:Perpignan"	"city"	"6"				
"Pesillà de la Ribera"	"CatNord"	"Rosselló"	"Pesillà de la Ribera"	"node"	"26697519"	"Pézilla-la-Rivière"	"Q1369142"	"ca:Pesillà de la Ribera"	"village"	"8"				
"Pià"	"CatNord"	"Rosselló"	"Pià"	"node"	"26696078"	"Pia"	"Q510703"	"ca:Pià"	"town"	"8"				
"Pollestres"	"CatNord"	"Rosselló"	"Pollestres"	"node"	"26694796"	"Pollestres"	"Q779238"	"ca:Pollestres"	"village"	"8"				
"Pontellà"	"CatNord"	"Rosselló"	"Pontellà"	"node"	"282748774"	"Ponteilla"	"Q1369411"	"ca:Pontellà"	"village"	"8"				
"Portvendres"	"CatNord"	"Rosselló"	"Portvendres"	"node"	"26694630"	"Port-Vendres"	"Q204648"	"fr:Port-Vendres"	"village"	"8"				
"la Trinitat"	"CatNord"	"Rosselló"	"Prunet i Bellpuig"	"node"	"5400748766"	"La Trinité"	"Q26236091"	"ca:La Trinitat (Prunet i Bellpuig)"	"hamlet"	"8"				
"Queixàs"	"CatNord"	"Rosselló"	"Queixàs"	"node"	"285271283"	"Caixas"	"Q1071950"	"ca:Queixàs"	"village"	"8"				
"Ribesaltes"	"CatNord"	"Rosselló"	"Ribesaltes"	"node"	"26697009"	"Rivesaltes"	"Q689466"	"ca:Ribesaltes"	"village"	"8"				
"Salelles"	"CatNord"	"Rosselló"	"Salelles"	"node"	"26697939"	"Saleilles"	"Q1369439"	"fr:Saleilles"	"village"	"8"				
"Salses"	"CatNord"	"Rosselló"	"Salses"	"node"	"26695867"	"Salses-le-Château"	"Q821246"	"ca:Salses"	"village"	"8"				
"Sant Andreu de Sureda"	"CatNord"	"Rosselló"	"Sant Andreu de Sureda"	"node"	"26696739"	"Saint-André"	"Q752169"	"fr:Saint-André (Pyrénées-Orientales)"	"village"	"8"				
"Sant Cebrià de Rosselló"	"CatNord"	"Rosselló"	"Sant Cebrià de Rosselló"	"node"	"26696080"	"Saint-Cyprien"	"Q752547"	"ca:Sant Cebrià de Rosselló"	"town"	"8"				
"Sant Esteve del Monestir"	"CatNord"	"Rosselló"	"Sant Esteve del Monestir"	"node"	"26695789"	"Saint-Estève"	"Q778090"	"ca:Sant Esteve del Monestir"	"town"	"8"				
"Sant Feliu d'Amunt"	"CatNord"	"Rosselló"	"Sant Feliu d'Amunt"	"node"	"1156919503"	"Saint-Féliu-d'Amont"	"Q1369262"	"ca:Sant Feliu d'Amunt"	"village"	"8"				
"Sant Feliu d'Avall"	"CatNord"	"Rosselló"	"Sant Feliu d'Avall"	"node"	"26697753"	"Saint-Féliu-d'Avall"	"Q191008"	"ca:Sant Feliu d'Avall"	"village"	"8"				
"Sant Genís de Fontanes"	"CatNord"	"Rosselló"	"Sant Genís de Fontanes"	"node"	"313779522"	"Saint-Génis-des-Fontaines"	"Q752157"	"fr:Saint-Génis-des-Fontaines"	"village"	"8"				
"Sant Hipòlit"	"CatNord"	"Rosselló"	"Sant Hipòlit de la Salanca"	"node"	"313780748"	"Saint-Hippolyte"	"Q1409088"	"ca:Sant Hipòlit de la Salanca"	"village"	"8"				
"Sant Joan la Cella"	"CatNord"	"Rosselló"	"Sant Joan la Cella"	"node"	"283750247"	"Saint-Jean-Lasseille"	"Q190225"	"ca:Sant Joan la Cella"	"village"	"8"				
"Sant Llorenç de la Salanca"	"CatNord"	"Rosselló"	"Sant Llorenç de la Salanca"	"node"	"26694914"	"Saint-Laurent-de-la-Salanque"	"Q199847"	"ca:Sant Llorenç de la Salanca"	"town"	"8"				
"Sant Miquel de Llotes"	"CatNord"	"Rosselló"	"Sant Miquel de Llotes"	"node"	"313783779"	"Saint-Michel-de-Llotes"	"Q197904"	"ca:Sant Miquel de Llotes"	"village"	"8"				
"Sant Nazari"	"CatNord"	"Rosselló"	"Sant Nazari de Rosselló"	"node"	"26697702"	"Saint-Nazaire"	"Q1369456"	"ca:Sant Nazari de Rosselló"	"village"	"8"				
"Santa Coloma de la Comanda"	"CatNord"	"Rosselló"	"Santa Coloma de Tuïr"	"node"	"284614469"	"Sainte-Colombe-de-la-Commanderie"	"Q1350616"	"ca:Santa Coloma de Tuïr"	"village"	"8"				
"Santa Maria la Mar"	"CatNord"	"Rosselló"	"Santa Maria la Mar"	"node"	"26697989"	"Sainte-Marie-la-Mer"	"Q190506"	"ca:Santa Maria la Mar"	"village"	"8"				
"Sureda"	"CatNord"	"Rosselló"	"Sureda"	"node"	"26695279"	"Sorède"	"Q190385"	"fr:Sorède"	"village"	"8"				
"Talteüll"	"CatNord"	"Rosselló"	"Talteüll"	"node"	"313798335"	"Tautavel"	"Q689491"	"fr:Tautavel"	"village"	"8"				
"Terrats"	"CatNord"	"Rosselló"	"Terrats"	"node"	"284659239"	"Terrats"	"Q1369520"	"ca:Terrats"	"village"	"8"				
"Tesà"	"CatNord"	"Rosselló"	"Tesà"	"node"	"313801074"	"Théza"	"Q199709"	"ca:Tesà"	"village"	"8"				
"Toluges"	"CatNord"	"Rosselló"	"Toluges"	"node"	"26697286"	"Toulouges"	"Q1350694"	"ca:Toluges"	"village"	"8"				
"Torderes"	"CatNord"	"Rosselló"	"Torderes"	"node"	"283800213"	"Tordères"	"Q199824"	"ca:Torderes"	"village"	"8"				
"Torrelles de la Salanca"	"CatNord"	"Rosselló"	"Torrelles de la Salanca"	"node"	"343226794"	"Torreilles"	"Q752160"	"ca:Torrelles de la Salanca"	"village"	"8"				
"Trasserra"	"CatNord"	"Rosselló"	"Trasserra"	"node"	"283672203"	"Tresserre"	"Q197369"	"ca:Trasserra"	"village"	"8"				
"Trullars"	"CatNord"	"Rosselló"	"Trullars"	"node"	"279471615"	"Trouillas"	"Q199789"	"ca:Trullars"	"village"	"8"				
"Tuïr"	"CatNord"	"Rosselló"	"Tuïr"	"node"	"26695549"	"Thuir"	"Q199697"	"ca:Tuïr"	"village"	"8"				
"Vilallonga de la Salanca"	"CatNord"	"Rosselló"	"Vilallonga de la Salanca"	"node"	"26698292"	"Villelongue-de-la-Salanque"	"Q1369473"	"ca:Vilallonga de la Salanca"	"village"	"8"				
"Vilallonga dels Monts"	"CatNord"	"Rosselló"	"Vilallonga dels Monts"	"node"	"313802241"	"Villelongue-dels-Monts"	"Q190895"	"fr:Villelongue-dels-Monts"	"village"	"8"				
"Vilamulaca"	"CatNord"	"Rosselló"	"Vilamulaca"	"node"	"282782764"	"Villemolaque"	"Q782514"	"ca:Vilamulaca"	"village"	"8"				
"Vilanova de la Ribera"	"CatNord"	"Rosselló"	"Vilanova de la Ribera"	"node"	"313803008"	"Villeneuve-la-Rivière"	"Q1369232"	"fr:Villeneuve-la-Rivière"	"village"	"8"				
"Vilanova de Raò"	"CatNord"	"Rosselló"	"Vilanova de Raó"	"node"	"1665783647"	"Villeneuve-de-la-Raho"	"Q1110142"	"ca:Vilanova de Raò"	"village"	"8"				
"Vingrau"	"CatNord"	"Rosselló"	"Vingrau"	"node"	"313803400"	"Vingrau"	"Q198146"	"ca:Vingrau"	"village"	"8"				
"Arles"	"CatNord"	"Vallespir"	"Arles"	"node"	"153345553"	"Arles-sur-Tech"	"Q7897"	"ca:Arles"	"village"	"8"				
"Ceret"	"CatNord"	"Vallespir"	"Ceret"	"node"	"178747852"	"Céret"	"Q6643"	"fr:Céret"	"village"	"7"				
"Cortsaví"	"CatNord"	"Vallespir"	"Cortsaví"	"node"	"287559805"	"Corsavy"	"Q7154"	"ca:Cortsaví"	"village"	"8"				
"Costoja"	"CatNord"	"Vallespir"	"Costoja"	"node"	"313749507"	"Coustouges"	"Q6660"	"ca:Costoja (Vallespir)"	"village"	"8"				
"el Pertús"	"CatNord"	"Vallespir"	"el Pertús"	"node"	"279920830"	"Le Perthus"	"Q6684"	"ca:El Pertús"	"village"	"8"				
"el Tec"	"CatNord"	"Vallespir"	"el Tec"	"node"	"313798509"	"Le Tech"	"Q197968"	"ca:El Tec"	"village"	"8"				
"els Banys d'Arles"	"CatNord"	"Vallespir"	"els Banys d'Arles i Palaldà"	"node"	"26695735"	"Amélie-les-Bains-Palalda"	"Q16010679"	"ca:Els Banys d’Arles"	"village"	"8"				
"la Menera"	"CatNord"	"Vallespir"	"la Menera"	"node"	"313752537"	"Lamanère"	"Q1369192"	"ca:La Menera"	"village"	"8"				
"Montboló"	"CatNord"	"Vallespir"	"Montboló"	"node"	"313755270"	"Montbolo"	"Q8862"	"ca:Montboló"	"village"	"8"				
"Montferrer"	"CatNord"	"Vallespir"	"Montferrer"	"node"	"313757785"	"Montferrer"	"Q7160"	"ca:Montferrer"	"village"	"8"				
"Morellàs i les Illes"	"CatNord"	"Vallespir"	"Morellàs i les Illes"	"node"	"26697616"	"Maureillas-las-Illas"	"Q7972"	"fr:Maureillas-las-Illas"	"village"	"8"				
"Prats de Molló i la Presta"	"CatNord"	"Vallespir"	"Prats de Molló i la Presta"	"node"	"153343037"	"Prats-de-Mollo-la-Preste"	"Q828602"	"ca:Prats de Molló i la Presta"	"village"	"8"				
"Reiners"	"CatNord"	"Vallespir"	"Reiners"	"node"	"313778929"	"Reynès"	"Q6627"	"fr:Reynès"	"village"	"8"				
"Sant Joan de Pladecorts"	"CatNord"	"Vallespir"	"Sant Joan de Pladecorts"	"node"	"139756779"	"Saint-Jean-Pla-de-Corts"	"Q8657"	"fr:Saint-Jean-Pla-de-Corts"	"village"	"8"				
"Sant Llorenç de Cerdans"	"CatNord"	"Vallespir"	"Sant Llorenç de Cerdans"	"node"	"313782034"	"Saint-Laurent-de-Cerdans"	"Q199742"	"ca:Sant Llorenç de Cerdans"	"village"	"8"				
"Sant Marçal"	"CatNord"	"Vallespir"	"Sant Marçal"	"node"	"1676869515"	"Saint-Marsal"	"Q971883"	"ca:Sant Marçal (Rosselló)"	"village"	"8"				
"Serrallonga"	"CatNord"	"Vallespir"	"Serrallonga"	"node"	"313785004"	"Serralongue"	"Q1350641"	"ca:Serrallonga (Vallespir)"	"village"	"8"				
"Tellet"	"CatNord"	"Vallespir"	"Tellet"	"node"	"313785170"	"Taillet"	"Q7157"	"fr:Taillet"	"village"	"8"				
"Teulís"	"CatNord"	"Vallespir"	"Teulís"	"node"	"313797658"	"Taulis"	"Q1350447"	"ca:Teulís"	"village"	"8"				
"Vivers"	"CatNord"	"Vallespir"	"Vivers"	"node"	"313803890"	"Vivès"	"Q1153177"	"fr:Vivès"	"village"	"8"				
"Aiguaviva de Bergantes"	"Franja"	"Baix Aragó"	"Aiguaviva de Bergantes"	"node"	"308306630"	"Aguaviva / Aiguaviva de Bergantes"	"Q1770476"	"ca:Aiguaviva de Bergantes"	"village"	"8"			"44004000101"	
"Bellmunt de Mesquí"	"Franja"	"Baix Aragó"	"Bellmunt de Mesquí"	"node"	"793210842"	"Belmonte de San José / Bellmunt de Mesquí"	"Q1652468"	"ca:Bellmunt de Mesquí"	"village"	"8"			"44038000101"	
"la Canyada de Beric"	"Franja"	"Baix Aragó"	"la Canyada de Beric"	"node"	"1446993987"	"La Cañada de Verich / la Canyada de Beric"	"Q1553963"	"ca:La Canyada de Beric"	"village"	"8"			"44061000101"	
"la Codonyera"	"Franja"	"Baix Aragó"	"la Codonyera"	"node"	"1446993989"	"La Codoñera / la Codonyera"	"Q1651558"	"ca:La Codonyera"	"village"	"8"			"44080000101"	
"la Ginebrosa"	"Franja"	"Baix Aragó"	"la Ginebrosa"	"node"	"3717853177"	"La Ginebrosa / la Ginebrosa"	"Q24015109"		"village"	"8"			"44118000101"	
"la Sorollera"	"Franja"	"Baix Aragó"	"la Sorollera"	"node"	"1446993988"	"La Cerollera / la Sorollera"	"Q1651537"	"ca:La Sorollera"	"village"	"8"			"44077000101"	
"la Torre de Vilella"	"Franja"	"Baix Aragó"	"la Torre de Vilella"	"node"	"1446994155"	"Torrevelilla / la Torre de Vilella"	"Q1553894"	"ca:La Torre de Vilella"	"village"	"8"			"44230000101"	
"Faió"	"Franja"	"Baix Aragó-Casp"	"Faió"	"node"	"739073791"	"Fayón / Faió"	"Q1639270"	"ca:Faió"	"village"	"8"			"50105000101"	
"Favara de Matarranya"	"Franja"	"Baix Aragó-Casp"	"Favara"	"node"	"308372851"	"Fabara / Favara"	"Q956450"	"ca:Favara de Matarranya"	"village"	"8"			"50102000101"	
"Maella"	"Franja"	"Baix Aragó-Casp"	"Maella"	"node"	"308503673"	"Maella"	"Q956524"	"ca:Maella"	"village"	"8"			"50152000101"	
"Nonasp"	"Franja"	"Baix Aragó-Casp"	"Nonasp"	"node"	"739074054"	"Nonaspe / Nonasp"	"Q1628416"	"ca:Nonasp"	"village"	"8"			"50189000101"	
"Fraga"	"Franja"	"Baix Cinca"	"Fraga"	"node"	"359920433"	"Fraga"	"Q24013376"	"ca:Fraga"	"town"	"7"			"22112000101"	
"Mequinensa"	"Franja"	"Baix Cinca"	"Mequinensa"	"node"	"308338651"	"Mequinenza / Mequinensa"	"Q837051"	"ca:Mequinensa"	"village"	"8"			"50165000101"	
"Saidí"	"Franja"	"Baix Cinca"	"Saidí"	"node"	"359918992"	"Zaidín / Saidí"	"Q144331"	"ca:Saidí"	"village"	"8"			"22254000101"	
"Torrent de Cinca"	"Franja"	"Baix Cinca"	"Torrent de Cinca"	"node"	"1446994154"	"Torrente de Cinca / Torrent de Cinca"	"Q23991214"	"ca:Torrent de Cinca"	"village"	"8"			"22234000101"	
"Vilella de Cinca"	"Franja"	"Baix Cinca"	"Vilella de Cinca"	"node"	"359919073"	"Velilla de Cinca"	"Q549900"	"ca:Vilella de Cinca"	"village"	"8"			"22245000101"	
"Albelda"	"Franja"	"La Llitera"	"Albelda"	"node"	"1446993864"	"Albelda"	"Q956462"	"ca:Albelda"	"village"	"8"			"22009000101"	
"Baells"	"Franja"	"La Llitera"	"Baells"	"node"	"1446993900"	"Baells"	"Q812714"	"ca:Baells"	"village"	"8"			"22043000101"	
"Camporrells"	"Franja"	"La Llitera"	"Camporrells"	"node"	"364850314"	"Camporrells"	"Q985141"	"ca:Camporrells"	"village"	"8"			"22075000101"	
"Castillonroi"	"Franja"	"La Llitera"	"Castellonroi"	"node"	"364850506"	"Castillonroy / Castellonroi"	"Q987426"	"es:Castillonroy"	"village"	"8"			"22089000101"	
"el Campell"	"Franja"	"La Llitera"	"el Campell"	"node"	"356481105"	"Alcampell / el Campell"	"Q22828248"		"village"	"8"			"22016000101"	
"el Torricó"	"Franja"	"La Llitera"	"el Torricó"	"node"	"364736128"	"Altorricón / el Torricó"	"Q444400"	"ca:El Torricó"	"village"	"8"			"22025000101"	
"Peralta de la Sal"	"Franja"	"La Llitera"	"Peralta i Calassanç"	"node"	"489366273"	"Peralta de la Sal"	"Q2366431"	"ca:Peralta de la Sal"	"village"	"8"			"22175000401"	
"Sant Esteve de Llitera"	"Franja"	"La Llitera"	"Sant Esteve de Llitera"	"node"	"489369286"	"San Esteban de Litera"	"Q389110"	"ca:Sant Esteve de Llitera"	"village"	"8"			"22205000101"	
"Sanui"	"Franja"	"La Llitera"	"Sanui i Alins"	"node"	"1446993893"	"Azanuy"	"Q29816674"	"ca:Sanui"	"village"	"8"			"22040000201"	
"Tamarit de Llitera"	"Franja"	"La Llitera"	"Tamarit de Llitera"	"node"	"351953480"	"Tamarite de Litera / Tamarit de Llitera"	"Q633385"	"ca:Tamarit de Llitera"	"village"	"8"			"22225000202"	
"Valldellou"	"Franja"	"La Llitera"	"Valldellou"	"node"	"364850322"	"Baldellou / Valdellou"	"Q804776"	"ca:Valldellou"	"village"	"8"			"22045000101"	
"Vensilló"	"Franja"	"La Llitera"	"Vensilló"	"node"	"1474268275"	"Vencillón / Vensilló"	"Q984615"	"ca:Vensilló"	"village"	"8"			"22909000101"	
"Arenys de Lledó"	"Franja"	"Matarranya"	"Arenys de Lledó"	"node"	"1446993886"	"Arens de Lledó / Arenys de Lledó"	"Q642147"	"ca:Arenys de Lledó"	"village"	"8"			"44027000101"	
"Beseit"	"Franja"	"Matarranya"	"Beseit"	"node"	"479527976"	"Beceite / Beseit"	"Q525455"	"ca:Beseit"	"village"	"8"			"44037000101"	
"Calaceit"	"Franja"	"Matarranya"	"Calaceit"	"node"	"1446993925"	"Calaceite / Calaceit"	"Q954175"	"ca:Calaceit"	"village"	"8"			"44049000101"	
"Fontdespatla"	"Franja"	"Matarranya"	"Fontdespatla"	"node"	"308302748"	"Fuentespalda / Fontdespatla"	"Q1653347"	"ca:Fondespatla"	"village"	"8"			"44114000101"	
"Fórnols"	"Franja"	"Matarranya"	"Fórnols"	"node"	"1446993972"	"Fórnoles / Fórnols"	"Q2409408"	"ca:Fórnols de Matarranya"	"village"	"8"			"44105000101"	
"la Freixneda"	"Franja"	"Matarranya"	"la Freixneda"	"node"	"1446993991"	"La Fresneda / la Freixneda"	"Q24015119"		"village"	"8"			"44108000201"	
"la Portellada"	"Franja"	"Matarranya"	"la Portellada"	"node"	"1446993995"	"La Portellada"	"Q1651470"	"ca:La Portellada"	"village"	"8"			"44187000101"	
"la Torre del Comte"	"Franja"	"Matarranya"	"la Torre del Comte"	"node"	"1446994146"	"Torre del Compte / la Torre del Comte"	"Q1641245"	"ca:La Torre del Comte"	"village"	"8"			"44225000101"	
"la Vall del Tormo"	"Franja"	"Matarranya"	"la Vall del Tormo"	"node"	"1446994169"	"Valdeltormo / la Vall del Tormo"	"Q1650770"	"ca:La Vall de Tormo"	"village"	"8"			"44245000101"	
"Lledó d'Algars"	"Franja"	"Matarranya"	"Lledó d'Algars"	"node"	"1446994030"	"Lledó / Lledó d'Algars"	"Q1644835"	"ca:Lledó d'Algars"	"village"	"8"			"44141000101"	
"Massalió"	"Franja"	"Matarranya"	"Massalió"	"node"	"1446994048"	"Mazaleón / Massalió"	"Q1651159"	"ca:Massalió"	"village"	"8"			"44147000101"	
"Montroig"	"Franja"	"Matarranya"	"Montroig"	"node"	"308302747"	"Monroyo / Montroig"	"Q1651239"	"ca:Mont-roig de Tastavins"	"village"	"8"			"44154000101"	
"Pena-roja de Tastavins"	"Franja"	"Matarranya"	"Pena-roja de Tastavins"	"node"	"308302337"	"Peñarroya de Tastavins / Pena-roja de Tastavins"	"Q539588"	"ca:Pena-roja"	"village"	"8"			"44179000101"	
"Queretes"	"Franja"	"Matarranya"	"Queretes"	"node"	"1446993949"	"Cretas / Queretes"	"Q24015134"	"ca:Queretes"	"village"	"8"			"44086000101"	
"Ràfels"	"Franja"	"Matarranya"	"Ràfels"	"node"	"308302749"	"Ràfels / Ráfales"	"Q1651261"	"ca:Ràfels"	"village"	"8"			"44194000101"	
"Torredarques"	"Franja"	"Matarranya"	"Torredarques"	"node"	"1446994144"	"Torre de Arcas / Torredarques"	"Q1650917"	"ca:Torredarques"	"village"	"8"			"44223000101"	
"Vall-de-roures"	"Franja"	"Matarranya"	"Vall-de-roures"	"node"	"249330712"	"Valderrobres / Vall de Roures"	"Q1641285"	"ca:Vall-de-roures"	"town"	"7"			"44246000101"	
"Valljunquera"	"Franja"	"Matarranya"	"Valljunquera"	"node"	"1446994170"	"Valjunquera / Valljunquera"	"Q1651425"	"ca:Valljunquera"	"village"	"8"			"44247000101"	
"Areny de Noguera"	"Franja"	"Ribagorça"	"Areny de Noguera"	"node"	"1446993889"	"Arén / Areny de Noguera"	"Q719174"	"ca:Areny de Noguera"	"village"	"8"			"22035000101"	
"Benavarri"	"Franja"	"Ribagorça"	"Benavarri"	"node"	"287651338"	"Benabarre / Benavarri"	"Q816666"	"ca:Benavarri"	"village"	"8"			"22053000301"	
"Beranui"	"Franja"	"Ribagorça"	"Beranui"	"node"	"1446993904"	"Beranuy"	"Q1020564"	"ca:Beranui"	"village"	"8"			"22246000201"	
"Bonansa"	"Franja"	"Ribagorça"	"Bonansa"	"node"	"1446993914"	"Bonansa"	"Q748790"	"ca:Bonansa"	"village"	"8"			"22067000101"	
"Castigaleu"	"Franja"	"Ribagorça"	"Castigaleu"	"node"	"1343786763"	"Castigaleu"	"Q24013389"		"village"	"8"			"22087000101"	
"Estopanyà"	"Franja"	"Ribagorça"	"Estopanyà"	"node"	"1446993958"	"Estopiñán del Castillo / Estopanyà"	"Q426376"	"ca:Estopanyà"	"village"	"8"			"22105000201"	
"la Pobla de Roda"	"Franja"	"Ribagorça"	"Isàvena"	"node"	"304858528"	"La Puebla de Roda"	"Q3572864"	"ca:La Pobla de Roda"	"village"	"8"			"22129000401"	
"Lasquarri"	"Franja"	"Ribagorça"	"Lasquarri"	"node"	"1343786810"	"Lascuarre / Lasquarri"	"Q24013357"		"village"	"8"			"22142000101"	
"Les Paüls"	"Franja"	"Ribagorça"	"Les Paüls"	"node"	"1446994017"	"Laspaúles / Les Paüls"	"Q371846"	"ca:Les Paüls"	"village"	"8"			"22143000701"	
"Queixigar"	"Franja"	"Ribagorça"	"Monesma i Queixigar"	"node"	"1347315997"	"Cajigar / Queixigar"	"Q13048573"	"ca:Queixigar"	"village"	"8"			"22155000101"	
"Montanui"	"Franja"	"Ribagorça"	"Montanui"	"node"	"255548972"	"Montanuy / Montanui"	"Q768770"	"ca:Montanui"	"village"	"8"			"22157001201"	
"Pont de Montanyana"	"Franja"	"Ribagorça"	"Pont de Montanyana"	"node"	"281173964"	"Puente de Montañana / Pont de Montanyana"	"Q963830"	"ca:El Pont de Montanyana"	"village"	"8"			"22188000201"	
"Sopeira"	"Franja"	"Ribagorça"	"Sopeira"	"node"	"1446994133"	"Sopeira"	"Q541865"	"ca:Sopeira"	"village"	"8"			"22223000201"	
"Tolba"	"Franja"	"Ribagorça"	"Tolba"	"node"	"1446994138"	"Tolva / Tolba"	"Q1020532"	"ca:Tolba"	"village"	"8"			"22229000401"	
"Tor-la-ribera"	"Franja"	"Ribagorça"	"Tor-la-ribera"	"node"	"1446994147"	"Torre la Ribera"	"Q984625"	"ca:Tor-la-ribera"	"village"	"8"			"22233000101"	
"Viacamp"	"Franja"	"Ribagorça"	"Viacamp i Lliterà"	"node"	"1446994176"	"Viacamp"	"Q13050422"	"ca:Viacamp"	"village"	"8"			"22247000499"	
"Eivissa"	"Illes"	"Eivissa"	"Eivissa"	"node"	"308207026"	"Eivissa"	"Q473914"	"ca:Eivissa (municipi)"	"town"	"8"			"07026000101"	
"Sant Antoni de Portmany"	"Illes"	"Eivissa"	"Sant Antoni de Portmany"	"node"	"314186311"	"Sant Antoni de Portmany"	"Q734805"	"ca:Sant Antoni de Portmany"	"town"	"8"			"07046000201"	
"Sant Joan de Labritja"	"Illes"	"Eivissa"	"Sant Joan de Labritja"	"node"	"1075497180"	"Sant Joan de Labritja"	"Q24009590"		"village"	"8"			"07050000101"	
"Sant Josep de sa Talaia"	"Illes"	"Eivissa"	"Sant Josep de sa Talaia"	"node"	"1075503042"	"Sant Josep de sa Talaia"			"village"	"8"			"07048000502"	
"Santa Eulària des Riu"	"Illes"	"Eivissa"	"Santa Eulària des Riu"	"node"	"2487094876"	"Santa Eulària des Riu"	"Q24009589"	"ca:Santa Eulària des Riu"	"town"	"8"			"07054000415"	
"Sant Francesc de Formentera"	"Illes"	"Formentera"	"Formentera"	"node"	"283457932"	"Sant Francesc de Formentera"	"Q1016611"	"ca:Sant Francesc de Formentera"	"village"	"8"			"07024000701"	
"Artà"	"Illes"	"Llevant"	"Artà"	"node"	"35345420"	"Artà"	"Q715970"	"ca:Artà"	"village"	"8"			"07006000101"	
"Capdepera"	"Illes"	"Llevant"	"Capdepera"	"node"	"35346037"	"Capdepera"	"Q920971"	"ca:Capdepera"	"village"	"8"			"07014000201"	
"Manacor"	"Illes"	"Llevant"	"Manacor"	"node"	"26482361"	"Manacor"	"Q49567"	"ca:Manacor"	"town"	"7"			"07033000601"	
"Sant Llorenç des Cardassar"	"Illes"	"Llevant"	"Sant Llorenç des Cardassar"	"node"	"335572997"	"Sant Llorenç des Cardassar"	"Q983463"	"ca:Sant Llorenç des Cardassar"	"village"	"8"			"07051000201"	
"Son Servera"	"Illes"	"Llevant"	"Son Servera"	"node"	"275390477"	"Son Servera"	"Q610838"	"ca:Son Servera"	"town"	"8"			"07062000801"	
"Alaior"	"Illes"	"Menorca"	"Alaior"	"node"	"283063885"	"Alaior"	"Q847324"	"ca:Alaior"	"village"	"8"			"07002000101"	
"Ciutadella"	"Illes"	"Menorca"	"Ciutadella"	"node"	"278906425"	"Ciutadella"	"Q899884"	"ca:Ciutadella de Menorca"	"town"	"8"			"07015000301"	
"es Castell"	"Illes"	"Menorca"	"es Castell"	"node"	"960167798"	"es Castell"	"Q941533"	"ca:Es Castell"	"village"	"8"			"07064000201"	
"es Mercadal"	"Illes"	"Menorca"	"es Mercadal"	"node"	"272594117"	"es Mercadal"			"village"	"8"			"07037000201"	
"es Migjorn Gran"	"Illes"	"Menorca"	"es Migjorn Gran"	"node"	"393763019"	"es Migjorn Gran"	"Q984485"	"ca:Es Migjorn Gran"	"village"	"8"			"07902000101"	
"Ferreries"	"Illes"	"Menorca"	"Ferreries"	"node"	"38902580"	"Ferreries"			"village"	"8"			"07023000101"	
"Maó"	"Illes"	"Menorca"	"Maó"	"node"	"272592937"	"Maó"	"Q49550"	"ca:Maó"	"town"	"8"			"07032001001"	
"Sant Lluís"	"Illes"	"Menorca"	"Sant Lluís"	"node"	"313470120"	"Sant Lluís"	"Q984499"	"ca:Sant Lluís"	"village"	"8"			"07052001401"	
"Campos"	"Illes"	"Migjorn"	"Campos"	"node"	"26475934"	"Campos"	"Q743716"	"ca:Campos"	"village"	"8"			"07013000101"	
"Felanitx"	"Illes"	"Migjorn"	"Felanitx"	"node"	"26475225"	"Felanitx"	"Q743741"	"ca:Felanitx"	"town"	"8"			"07022000301"	
"Llucmajor"	"Illes"	"Migjorn"	"Llucmajor"	"node"	"26483383"	"Llucmajor"			"town"	"7"			"07031000301"	
"Santanyí"	"Illes"	"Migjorn"	"Santanyí"	"node"	"32727982"	"Santanyí"	"Q983633"	"ca:Santanyí"	"village"	"8"			"07057000801"	
"ses Salines"	"Illes"	"Migjorn"	"ses Salines"	"node"	"312633767"	"ses Salines"	"Q783498"	"ca:Ses Salines"	"village"	"8"			"07059000301"	
